label,label_animal,timestamp,collar_id,progresion,temperatura_corporal_prom,hubo_rumia,frec_cardiaca_prom,rmssd,sdnn,hubo_vocalizacion,latitud,longitud,metros_recorridos,velocidad_movimiento_prom
sana,sana,2026-03-19 13:35:00,COW_005,0.0289,39.08,0,52.0,33.18,45.1,0,-34.57109,-60.909652,104.2,1.25
sana,sana,2026-03-19 13:40:00,COW_005,0.0295,38.75,1,60.7,32.67,46.46,0,-34.57109,-60.909652,24.2,0.29
sana,sana,2026-03-19 13:45:00,COW_005,0.0301,38.88,0,67.7,35.84,47.71,0,-34.57109,-60.909652,150.0,1.8
sana,sana,2026-03-19 13:50:00,COW_005,0.0307,38.64,1,73.7,41.64,58.98,1,-34.57109,-60.909652,39.2,0.47
sana,sana,2026-03-19 13:55:00,COW_005,0.0312,38.8,1,64.5,38.52,51.91,0,-34.571091,-60.909652,84.2,1.01
sana,sana,2026-03-19 14:00:00,COW_005,0.0318,38.89,1,72.9,36.08,45.98,0,-34.57109,-60.909652,68.3,0.82
sana,sana,2026-03-19 14:05:00,COW_005,0.0324,38.92,1,67.4,32.24,35.6,0,-34.57109,-60.909652,94.2,1.13
sana,sana,2026-03-19 14:10:00,COW_005,0.033,39.06,1,62.7,40.02,45.15,0,-34.57109,-60.909652,100.0,1.2
sana,sana,2026-03-19 14:15:00,COW_005,0.0336,38.89,1,63.8,37.87,44.95,0,-34.57109,-60.909652,81.7,0.98
sana,sana,2026-03-19 14:20:00,COW_005,0.0341,38.07,1,62.2,32.13,43.62,0,-34.571091,-60.909653,104.2,1.25
sana,sana,2026-03-19 14:25:00,COW_005,0.0347,37.99,1,71.8,44.41,60.55,0,-34.571092,-60.909653,128.3,1.54
sana,sana,2026-03-19 14:30:00,COW_005,0.0353,38.04,1,64.6,42.92,49.67,0,-34.571091,-60.909653,35.0,0.42
sana,sana,2026-03-19 14:35:00,COW_005,0.0359,38.34,1,51.8,49.08,55.45,0,-34.571091,-60.909654,117.5,1.41
sana,sana,2026-03-19 14:40:00,COW_005,0.0365,38.16,1,64.9,39.43,50.94,0,-34.571091,-60.909654,93.3,1.12
sana,sana,2026-03-19 14:45:00,COW_005,0.037,38.48,1,66.7,34.65,47.57,0,-34.571091,-60.909655,94.2,1.13
sana,sana,2026-03-19 14:50:00,COW_005,0.0376,38.79,1,64.7,47.52,55.87,0,-34.571091,-60.909655,83.3,1.0
sana,sana,2026-03-19 14:55:00,COW_005,0.0382,38.09,0,64.7,40.65,48.69,0,-34.571092,-60.909655,118.3,1.42
sana,sana,2026-03-19 15:00:00,COW_005,0.0388,38.13,1,77.1,44.72,64.45,0,-34.571091,-60.909655,200.8,2.41
sana,sana,2026-03-19 15:05:00,COW_005,0.0394,38.22,1,63.8,44.65,58.49,0,-34.571091,-60.909655,134.2,1.61
sana,sana,2026-03-19 15:10:00,COW_005,0.0399,38.6,1,79.5,38.14,44.4,0,-34.571091,-60.909656,149.2,1.79
sana,sana,2026-03-19 15:15:00,COW_005,0.0405,38.38,1,58.2,43.68,56.52,0,-34.571091,-60.909656,57.5,0.69
sana,sana,2026-03-19 15:20:00,COW_005,0.0411,38.76,1,60.3,27.77,37.93,0,-34.571091,-60.909654,203.3,2.44
sana,sana,2026-03-19 15:25:00,COW_005,0.0417,39.1,1,63.1,33.06,46.18,0,-34.57109,-60.909654,126.7,1.52
sana,sana,2026-03-19 15:30:00,COW_005,0.0422,38.9,1,67.2,46.93,57.02,0,-34.57109,-60.909655,136.7,1.64
sana,sana,2026-03-19 15:35:00,COW_005,0.0428,39.03,1,70.1,40.62,50.12,0,-34.57109,-60.909656,204.2,2.45
sana,sana,2026-03-19 15:40:00,COW_005,0.0434,38.71,1,77.3,42.73,50.18,0,-34.571089,-60.909655,204.2,2.45
sana,sana,2026-03-19 15:45:00,COW_005,0.044,38.07,1,59.6,45.22,64.87,0,-34.57109,-60.909655,107.5,1.29
sana,sana,2026-03-19 15:50:00,COW_005,0.0446,38.39,1,65.2,45.45,63.04,0,-34.571089,-60.909654,116.7,1.4
sana,sana,2026-03-19 15:55:00,COW_005,0.0451,38.93,1,72.9,36.01,41.03,0,-34.571089,-60.909654,156.7,1.88
sana,sana,2026-03-19 16:00:00,COW_005,0.0457,38.64,1,74.1,51.14,70.41,1,-34.571088,-60.909655,168.3,2.02
sana,sana,2026-03-19 16:05:00,COW_005,0.0463,38.82,1,64.0,36.47,47.57,0,-34.571089,-60.909655,153.3,1.84
sana,sana,2026-03-19 16:10:00,COW_005,0.0469,38.97,1,69.3,41.59,48.95,0,-34.571089,-60.909655,187.5,2.25
sana,sana,2026-03-19 16:15:00,COW_005,0.0475,38.56,1,66.9,44.85,49.99,0,-34.571087,-60.909655,110.0,1.32
sana,sana,2026-03-19 16:20:00,COW_005,0.048,38.38,1,70.5,42.37,48.08,0,-34.571087,-60.909656,158.3,1.9
sana,sana,2026-03-19 16:25:00,COW_005,0.0486,39.14,0,78.6,34.63,45.46,0,-34.571087,-60.909655,184.2,2.21
sana,sana,2026-03-19 16:30:00,COW_005,0.0492,38.59,1,65.0,42.93,47.67,0,-34.571087,-60.909655,295.8,3.55
sana,sana,2026-03-19 16:35:00,COW_005,0.0498,38.21,1,68.5,47.8,59.67,0,-34.571088,-60.909656,154.2,1.85
sana,sana,2026-03-19 16:40:00,COW_005,0.0503,38.82,1,62.2,39.7,49.82,0,-34.571088,-60.909656,162.5,1.95
sana,sana,2026-03-19 16:45:00,COW_005,0.0509,38.99,1,61.9,49.1,58.55,0,-34.571088,-60.909654,145.8,1.75
sana,sana,2026-03-19 16:50:00,COW_005,0.0515,38.91,1,67.9,40.53,52.52,0,-34.57109,-60.909656,254.2,3.05
sana,sana,2026-03-19 16:55:00,COW_005,0.0521,38.65,1,71.6,41.39,49.83,0,-34.571091,-60.909656,248.3,2.98
sana,sana,2026-03-19 17:00:00,COW_005,0.0527,38.75,1,70.6,35.54,39.47,0,-34.57109,-60.909656,191.7,2.3
sana,sana,2026-03-19 17:05:00,COW_005,0.0532,38.43,1,61.6,44.45,58.5,0,-34.57109,-60.909658,244.2,2.93
sana,sana,2026-03-19 17:10:00,COW_005,0.0538,38.51,0,48.4,40.49,47.42,0,-34.571089,-60.909658,198.3,2.38
sana,sana,2026-03-19 17:15:00,COW_005,0.0544,38.91,1,70.2,38.01,45.28,0,-34.571088,-60.909656,196.7,2.36
sana,sana,2026-03-19 17:20:00,COW_005,0.055,38.81,1,69.8,44.27,63.11,0,-34.571089,-60.909656,149.2,1.79
sana,sana,2026-03-19 17:25:00,COW_005,0.0556,38.16,1,68.0,43.47,53.94,0,-34.571089,-60.909657,95.8,1.15
sana,sana,2026-03-19 17:30:00,COW_005,0.0561,38.61,1,55.8,42.49,53.25,0,-34.571089,-60.909658,160.8,1.93
sana,sana,2026-03-19 17:35:00,COW_005,0.0567,39.14,1,68.9,41.41,53.89,0,-34.571089,-60.909658,156.7,1.88
sana,sana,2026-03-19 17:40:00,COW_005,0.0573,38.61,1,63.7,41.08,47.62,0,-34.571089,-60.909657,175.8,2.11
sana,sana,2026-03-19 17:45:00,COW_005,0.0579,38.09,1,66.0,37.27,46.82,0,-34.571089,-60.909657,185.8,2.23
sana,sana,2026-03-19 17:50:00,COW_005,0.0584,38.26,1,66.9,42.06,58.61,0,-34.571089,-60.909657,174.2,2.09
sana,sana,2026-03-19 17:55:00,COW_005,0.059,38.06,1,70.8,44.66,62.33,1,-34.571089,-60.909657,70.8,0.85
sana,sana,2026-03-19 18:00:00,COW_005,0.0596,38.34,1,57.5,40.2,44.74,0,-34.571089,-60.909657,238.3,2.86
sana,sana,2026-03-19 18:05:00,COW_005,0.0602,38.32,1,76.4,44.38,54.17,0,-34.571089,-60.909657,124.2,1.49
sana,sana,2026-03-19 18:10:00,COW_005,0.0608,38.31,1,66.8,47.41,65.77,1,-34.57109,-60.909657,154.2,1.85
sana,sana,2026-03-19 18:15:00,COW_005,0.0613,38.89,1,64.2,44.93,59.27,0,-34.57109,-60.909657,209.2,2.51
sana,sana,2026-03-19 18:20:00,COW_005,0.0619,38.47,1,58.4,31.57,38.52,0,-34.57109,-60.909657,123.3,1.48
sana,sana,2026-03-19 18:25:00,COW_005,0.0625,38.95,1,54.2,42.66,48.06,0,-34.57109,-60.909657,115.8,1.39
sana,sana,2026-03-19 18:30:00,COW_005,0.0631,38.08,1,66.5,32.81,36.12,0,-34.57109,-60.909656,176.7,2.12
sana,sana,2026-03-19 18:35:00,COW_005,0.0637,39.12,1,62.6,42.47,49.68,0,-34.57109,-60.909656,113.3,1.36
sana,sana,2026-03-19 18:40:00,COW_005,0.0642,38.71,1,72.3,40.26,54.22,0,-34.571091,-60.909656,154.2,1.85
sana,sana,2026-03-19 18:45:00,COW_005,0.0648,38.81,1,61.5,40.12,44.36,0,-34.571091,-60.909657,204.2,2.45
sana,sana,2026-03-19 18:50:00,COW_005,0.0654,38.1,1,66.3,45.44,52.02,0,-34.57109,-60.909656,165.8,1.99
sana,sana,2026-03-19 18:55:00,COW_005,0.066,37.96,1,68.3,42.25,56.49,0,-34.571091,-60.909657,193.3,2.32
sana,sana,2026-03-19 19:00:00,COW_005,0.0666,38.78,1,68.0,49.03,58.87,0,-34.571091,-60.909657,167.5,2.01
sana,sana,2026-03-19 19:05:00,COW_005,0.0671,38.43,1,66.2,36.67,44.93,0,-34.571091,-60.909657,100.8,1.21
sana,sana,2026-03-19 19:10:00,COW_005,0.0677,38.9,1,56.1,40.61,53.41,0,-34.571091,-60.909656,82.5,0.99
sana,sana,2026-03-19 19:15:00,COW_005,0.0683,38.79,1,60.7,39.95,49.57,0,-34.571091,-60.909656,73.3,0.88
sana,sana,2026-03-19 19:20:00,COW_005,0.0689,38.71,1,52.2,43.97,54.61,1,-34.571091,-60.909655,115.8,1.39
sana,sana,2026-03-19 19:25:00,COW_005,0.0694,38.96,1,75.3,39.6,56.15,0,-34.571091,-60.909656,120.0,1.44
sana,sana,2026-03-19 19:30:00,COW_005,0.07,38.9,1,69.2,38.54,52.76,0,-34.571091,-60.909656,122.5,1.47
sana,sana,2026-03-19 19:35:00,COW_005,0.0706,38.25,1,72.8,43.93,61.39,0,-34.57109,-60.909656,149.2,1.79
sana,sana,2026-03-19 19:40:00,COW_005,0.0712,38.65,1,59.4,44.62,64.56,0,-34.57109,-60.909657,55.8,0.67
sana,sana,2026-03-19 19:45:00,COW_005,0.0718,38.98,1,67.9,41.02,57.49,0,-34.57109,-60.909657,78.3,0.94
sana,sana,2026-03-19 19:50:00,COW_005,0.0723,37.99,1,59.8,36.7,46.24,0,-34.57109,-60.909657,48.3,0.58
sana,sana,2026-03-19 19:55:00,COW_005,0.0729,38.94,1,67.0,43.62,50.26,0,-34.57109,-60.909658,115.8,1.39
sana,sana,2026-03-19 20:00:00,COW_005,0.0735,38.15,0,64.5,43.5,48.16,0,-34.57109,-60.909658,92.5,1.11
sana,sana,2026-03-19 20:05:00,COW_005,0.0741,38.79,0,61.5,43.14,60.1,0,-34.57109,-60.909658,57.5,0.69
sana,sana,2026-03-19 20:10:00,COW_005,0.0747,38.34,1,67.3,41.8,52.35,0,-34.57109,-60.90966,159.2,1.91
sana,sana,2026-03-19 20:15:00,COW_005,0.0752,38.88,1,65.8,37.38,53.6,0,-34.57109,-60.90966,49.2,0.59
sana,sana,2026-03-19 20:20:00,COW_005,0.0758,38.77,0,81.7,44.99,56.27,0,-34.57109,-60.909661,163.3,1.96
sana,sana,2026-03-19 20:25:00,COW_005,0.0764,38.24,1,63.1,35.7,44.49,0,-34.571091,-60.909659,193.3,2.32
sana,sana,2026-03-19 20:30:00,COW_005,0.077,39.03,1,66.5,36.35,52.58,0,-34.571091,-60.909658,84.2,1.01
sana,sana,2026-03-19 20:35:00,COW_005,0.0775,38.1,1,52.5,46.82,54.19,0,-34.571091,-60.909658,55.8,0.67
sana,sana,2026-03-19 20:40:00,COW_005,0.0781,38.51,1,58.9,52.22,70.66,0,-34.571092,-60.909658,130.8,1.57
sana,sana,2026-03-19 20:45:00,COW_005,0.0787,38.97,0,66.7,37.52,45.12,0,-34.571092,-60.909658,80.8,0.97
sana,sana,2026-03-19 20:50:00,COW_005,0.0793,38.79,1,62.7,37.68,52.91,0,-34.571092,-60.909658,59.2,0.71
sana,sana,2026-03-19 20:55:00,COW_005,0.0799,38.27,1,59.7,41.48,51.69,0,-34.571092,-60.909658,65.0,0.78
sana,sana,2026-03-19 21:00:00,COW_005,0.0804,38.43,1,71.4,41.64,47.03,0,-34.571092,-60.909658,65.8,0.79
sana,sana,2026-03-19 21:05:00,COW_005,0.081,38.68,1,63.4,37.99,48.68,1,-34.571091,-60.909658,112.5,1.35
sana,sana,2026-03-19 21:10:00,COW_005,0.0816,38.62,1,60.5,36.82,43.61,0,-34.571092,-60.909659,82.5,0.99
sana,sana,2026-03-19 21:15:00,COW_005,0.0822,38.99,1,77.4,42.17,53.19,0,-34.571091,-60.909659,70.8,0.85
sana,sana,2026-03-19 21:20:00,COW_005,0.0828,38.81,1,63.6,42.87,60.07,0,-34.571091,-60.909659,5.8,0.07
sana,sana,2026-03-19 21:25:00,COW_005,0.0833,,1,55.2,39.05,50.55,0,-34.571092,-60.909659,104.2,1.25
sana,sana,2026-03-19 21:30:00,COW_005,0.0839,39.14,1,70.5,40.2,50.55,0,-34.571092,-60.90966,97.5,1.17
sana,sana,2026-03-19 21:35:00,COW_005,0.0845,38.39,1,65.6,39.1,47.06,0,-34.571091,-60.90966,38.3,0.46
sana,sana,2026-03-19 21:40:00,COW_005,0.0851,39.02,1,62.2,35.85,47.59,0,-34.571091,-60.90966,125.0,1.5
sana,sana,2026-03-19 21:45:00,COW_005,0.0856,38.74,1,74.6,36.7,46.02,0,-34.571091,-60.90966,153.3,1.84
sana,sana,2026-03-19 21:50:00,COW_005,0.0862,38.6,1,71.9,36.28,40.96,0,-34.571091,-60.90966,35.0,0.42
sana,sana,2026-03-19 21:55:00,COW_005,0.0868,38.38,1,55.3,38.97,51.11,0,-34.571091,-60.909661,100.8,1.21
sana,sana,2026-03-19 22:00:00,COW_005,0.0874,38.19,1,71.2,48.02,55.69,0,-34.571091,-60.909661,69.2,0.83
sana,sana,2026-03-19 22:05:00,COW_005,0.088,38.13,0,69.4,36.5,41.39,0,-34.571091,-60.909661,41.7,0.5
sana,sana,2026-03-19 22:10:00,COW_005,0.0885,39.03,1,68.7,49.82,56.04,0,-34.571091,-60.909661,67.5,0.81
sana,sana,2026-03-19 22:15:00,COW_005,0.0891,38.27,1,70.5,41.5,56.26,0,-34.571091,-60.909662,75.8,0.91
sana,sana,2026-03-19 22:20:00,COW_005,0.0897,38.85,1,63.6,50.3,61.18,0,-34.571091,-60.909662,62.5,0.75
sana,sana,2026-03-19 22:25:00,COW_005,0.0903,38.77,1,60.2,44.39,49.21,0,-34.571091,-60.909662,34.2,0.41
sana,sana,2026-03-19 22:30:00,COW_005,0.0909,37.72,1,73.1,40.24,56.38,0,-34.571091,-60.909662,119.2,1.43
sana,sana,2026-03-19 22:35:00,COW_005,0.0914,38.11,1,70.7,41.22,51.13,0,-34.571091,-60.909661,46.7,0.56
sana,sana,2026-03-19 22:40:00,COW_005,0.092,38.7,1,66.8,36.59,44.01,0,-34.571091,-60.909661,52.5,0.63
sana,sana,2026-03-19 22:45:00,COW_005,0.0926,38.26,1,69.6,40.98,49.45,0,-34.57109,-60.90966,105.0,1.26
sana,sana,2026-03-19 22:50:00,COW_005,0.0932,39.26,1,65.3,36.33,47.85,0,-34.571091,-60.90966,115.0,1.38
sana,sana,2026-03-19 22:55:00,COW_005,0.0938,38.35,1,70.9,44.51,60.83,0,-34.571091,-60.909661,115.0,1.38
sana,sana,2026-03-19 23:00:00,COW_005,0.0943,38.17,0,68.4,48.45,62.03,0,-34.571091,-60.909661,47.5,0.57
sana,sana,2026-03-19 23:05:00,COW_005,0.0949,38.33,1,60.5,38.88,44.6,1,-34.571091,-60.909661,102.5,1.23
sana,sana,2026-03-19 23:10:00,COW_005,0.0955,38.24,1,71.0,42.43,57.4,0,-34.571092,-60.909661,112.5,1.35
sana,sana,2026-03-19 23:15:00,COW_005,0.0961,38.19,0,46.8,38.48,54.42,0,-34.571092,-60.909661,0.0,0.0
sana,sana,2026-03-19 23:20:00,COW_005,0.0966,38.84,1,63.6,44.54,61.4,0,-34.571092,-60.909661,118.3,1.42
sana,sana,2026-03-19 23:25:00,COW_005,0.0972,39.06,1,63.9,41.89,47.47,0,-34.571092,-60.909661,52.5,0.63
sana,sana,2026-03-19 23:30:00,COW_005,0.0978,39.3,1,74.7,47.51,62.15,0,-34.571093,-60.909661,66.7,0.8
sana,sana,2026-03-19 23:35:00,COW_005,0.0984,38.31,1,59.4,44.4,58.25,0,-34.571093,-60.909661,85.8,1.03
sana,sana,2026-03-19 23:40:00,COW_005,0.099,39.09,1,71.8,39.32,48.74,0,-34.571093,-60.90966,62.5,0.75
sana,sana,2026-03-19 23:45:00,COW_005,0.0995,38.77,1,62.3,48.65,63.41,0,-34.571093,-60.90966,120.0,1.44
sana,sana,2026-03-19 23:50:00,COW_005,0.1001,38.8,1,69.6,32.17,42.37,0,-34.571093,-60.90966,85.8,1.03
sana,sana,2026-03-19 23:55:00,COW_005,0.1007,37.95,1,56.1,33.48,42.26,0,-34.571094,-60.909659,67.5,0.81
sana,sana,2026-03-20 00:00:00,COW_005,0.1013,38.49,0,82.3,40.55,53.63,0,-34.571094,-60.909659,100.0,1.2
sana,sana,2026-03-20 00:05:00,COW_005,0.1019,38.73,0,59.1,42.69,52.22,0,-34.571094,-60.909659,73.3,0.88
sana,sana,2026-03-20 00:10:00,COW_005,0.1024,38.25,1,62.2,45.22,59.58,0,-34.571094,-60.90966,75.0,0.9
sana,sana,2026-03-20 00:15:00,COW_005,0.103,38.64,1,63.5,47.07,66.06,0,-34.571094,-60.909659,97.5,1.17
sana,sana,2026-03-20 00:20:00,COW_005,0.1036,38.0,1,56.2,48.99,62.59,0,-34.571094,-60.909659,17.5,0.21
sana,sana,2026-03-20 00:25:00,COW_005,0.1042,38.31,1,66.3,48.65,69.52,0,-34.571094,-60.909659,2.5,0.03
sana,sana,2026-03-20 00:30:00,COW_005,0.1047,39.22,1,73.4,46.16,61.44,0,-34.571093,-60.909659,100.8,1.21
sana,sana,2026-03-20 00:35:00,COW_005,0.1053,38.7,1,74.0,33.04,47.22,0,-34.571094,-60.909659,35.8,0.43
sana,sana,2026-03-20 00:40:00,COW_005,0.1059,38.66,1,71.3,37.93,41.89,0,-34.571094,-60.909659,57.5,0.69
sana,sana,2026-03-20 00:45:00,COW_005,0.1065,38.41,0,56.5,34.82,39.07,0,-34.571094,-60.909658,89.2,1.07
sana,sana,2026-03-20 00:50:00,COW_005,0.1071,38.53,1,73.5,44.43,60.89,1,-34.571095,-60.909659,138.3,1.66
sana,sana,2026-03-20 00:55:00,COW_005,0.1076,38.84,1,65.0,35.39,39.45,0,-34.571096,-60.909659,119.2,1.43
sana,sana,2026-03-20 01:00:00,COW_005,0.1082,37.8,0,70.2,37.24,45.38,0,-34.571096,-60.90966,48.3,0.58
sana,sana,2026-03-20 01:05:00,COW_005,0.1088,38.78,1,69.6,35.64,42.66,0,-34.571096,-60.90966,23.3,0.28
sana,sana,2026-03-20 01:10:00,COW_005,0.1094,,1,62.4,37.75,42.12,0,-34.571096,-60.90966,0.0,0.0
sana,sana,2026-03-20 01:15:00,COW_005,0.11,38.92,0,54.3,50.25,65.77,0,-34.571096,-60.90966,82.5,0.99
sana,sana,2026-03-20 01:20:00,COW_005,0.1105,39.25,0,60.6,45.61,55.02,0,-34.571096,-60.909659,101.7,1.22
sana,sana,2026-03-20 01:25:00,COW_005,0.1111,39.07,1,71.1,49.61,66.17,0,-34.571096,-60.90966,122.5,1.47
sana,sana,2026-03-20 01:30:00,COW_005,0.1117,38.14,1,55.8,35.7,39.65,0,-34.571096,-60.90966,85.8,1.03
sana,sana,2026-03-20 01:35:00,COW_005,0.1123,38.33,1,59.2,45.52,58.42,0,-34.571096,-60.90966,77.5,0.93
sana,sana,2026-03-20 01:40:00,COW_005,0.1128,38.78,1,63.9,33.23,42.56,0,-34.571095,-60.909659,155.0,1.86
sana,sana,2026-03-20 01:45:00,COW_005,0.1134,38.31,0,65.9,43.75,50.73,0,-34.571095,-60.909659,25.8,0.31
sana,sana,2026-03-20 01:50:00,COW_005,0.114,38.64,1,67.3,34.86,38.82,0,-34.571095,-60.909658,81.7,0.98
sana,sana,2026-03-20 01:55:00,COW_005,0.1146,39.29,1,67.6,47.79,58.01,0,-34.571096,-60.909658,81.7,0.98
sana,sana,2026-03-20 02:00:00,COW_005,0.1152,38.88,1,60.6,33.5,39.73,0,-34.571096,-60.909658,5.0,0.06
