label,label_animal,timestamp,collar_id,progresion,temperatura_corporal_prom,hubo_rumia,frec_cardiaca_prom,rmssd,sdnn,hubo_vocalizacion,latitud,longitud,metros_recorridos,velocidad_movimiento_prom
sana,sana,2026-03-19 13:25:00,COW_007,0.0278,38.54,1,57.9,33.18,37.3,0,-34.578314,-60.896321,112.5,1.35
sana,sana,2026-03-19 13:30:00,COW_007,0.0284,38.71,1,66.5,36.94,48.68,0,-34.578314,-60.896321,47.5,0.57
sana,sana,2026-03-19 13:35:00,COW_007,0.0289,38.86,1,80.0,37.88,54.77,0,-34.578314,-60.896321,46.7,0.56
sana,sana,2026-03-19 13:40:00,COW_007,0.0295,38.86,1,70.3,48.87,61.21,0,-34.578314,-60.896321,66.7,0.8
sana,sana,2026-03-19 13:45:00,COW_007,0.0301,38.33,1,72.4,32.45,43.84,0,-34.578314,-60.896321,15.0,0.18
sana,sana,2026-03-19 13:50:00,COW_007,0.0307,38.44,0,68.5,36.4,42.92,0,-34.578314,-60.896321,23.3,0.28
sana,sana,2026-03-19 13:55:00,COW_007,0.0312,38.79,1,71.5,42.88,58.38,0,-34.578314,-60.896321,93.3,1.12
sana,sana,2026-03-19 14:00:00,COW_007,0.0318,38.45,0,68.7,30.34,43.3,0,-34.578314,-60.896322,60.0,0.72
sana,sana,2026-03-19 14:05:00,COW_007,0.0324,38.66,1,64.4,36.94,52.22,0,-34.578313,-60.896322,55.0,0.66
sana,sana,2026-03-19 14:10:00,COW_007,0.033,38.8,0,63.0,34.62,42.26,0,-34.578313,-60.896322,60.0,0.72
sana,sana,2026-03-19 14:15:00,COW_007,0.0336,38.27,1,70.4,36.65,42.58,0,-34.578314,-60.896322,55.8,0.67
sana,sana,2026-03-19 14:20:00,COW_007,0.0341,38.82,1,67.7,35.45,42.66,0,-34.578313,-60.896322,86.7,1.04
sana,sana,2026-03-19 14:25:00,COW_007,0.0347,38.52,1,71.0,28.78,35.31,0,-34.578313,-60.896322,61.7,0.74
sana,sana,2026-03-19 14:30:00,COW_007,0.0353,38.53,1,60.9,42.36,59.43,0,-34.578313,-60.896322,69.2,0.83
sana,sana,2026-03-19 14:35:00,COW_007,0.0359,38.25,1,76.1,37.23,49.43,0,-34.578313,-60.896322,46.7,0.56
sana,sana,2026-03-19 14:40:00,COW_007,0.0365,38.68,1,70.2,33.47,42.67,0,-34.578314,-60.896322,78.3,0.94
sana,sana,2026-03-19 14:45:00,COW_007,0.037,38.31,1,77.2,43.22,53.15,0,-34.578314,-60.896322,45.0,0.54
sana,sana,2026-03-19 14:50:00,COW_007,0.0376,38.52,1,60.1,46.38,52.9,0,-34.578313,-60.896322,88.3,1.06
sana,sana,2026-03-19 14:55:00,COW_007,0.0382,38.11,1,68.0,40.19,46.36,1,-34.578313,-60.896322,10.0,0.12
sana,sana,2026-03-19 15:00:00,COW_007,0.0388,38.89,1,71.2,40.3,56.88,0,-34.578312,-60.896322,96.7,1.16
sana,sana,2026-03-19 15:05:00,COW_007,0.0394,38.46,1,72.3,26.63,31.83,0,-34.578312,-60.896322,10.8,0.13
sana,sana,2026-03-19 15:10:00,COW_007,0.0399,38.85,1,73.0,37.42,41.23,0,-34.578312,-60.896323,120.0,1.44
sana,sana,2026-03-19 15:15:00,COW_007,0.0405,38.51,1,65.2,28.41,37.18,0,-34.578311,-60.896323,114.2,1.37
sana,sana,2026-03-19 15:20:00,COW_007,0.0411,39.13,1,69.8,40.32,46.96,0,-34.578312,-60.896324,161.7,1.94
sana,sana,2026-03-19 15:25:00,COW_007,0.0417,39.05,0,61.8,33.96,39.78,0,-34.578312,-60.896324,64.2,0.77
sana,sana,2026-03-19 15:30:00,COW_007,0.0422,39.13,1,76.7,41.97,52.43,0,-34.578313,-60.896324,94.2,1.13
sana,sana,2026-03-19 15:35:00,COW_007,0.0428,38.59,1,77.4,38.58,44.17,0,-34.578313,-60.896324,52.5,0.63
sana,sana,2026-03-19 15:40:00,COW_007,0.0434,38.28,0,73.4,34.01,40.16,1,-34.578313,-60.896324,50.8,0.61
sana,sana,2026-03-19 15:45:00,COW_007,0.044,38.49,1,70.6,38.02,49.02,0,-34.578313,-60.896324,85.0,1.02
sana,sana,2026-03-19 15:50:00,COW_007,0.0446,38.5,1,73.6,36.35,51.26,0,-34.578313,-60.896324,91.7,1.1
sana,sana,2026-03-19 15:55:00,COW_007,0.0451,38.86,1,64.4,32.48,46.62,0,-34.578313,-60.896324,104.2,1.25
sana,sana,2026-03-19 16:00:00,COW_007,0.0457,38.77,1,73.0,35.05,48.22,1,-34.578313,-60.896324,114.2,1.37
sana,sana,2026-03-19 16:05:00,COW_007,0.0463,38.64,1,78.7,30.41,40.54,0,-34.578312,-60.896326,216.7,2.6
sana,sana,2026-03-19 16:10:00,COW_007,0.0469,39.1,0,77.6,41.98,57.51,0,-34.578313,-60.896325,161.7,1.94
sana,sana,2026-03-19 16:15:00,COW_007,0.0475,38.71,1,70.8,34.37,48.31,0,-34.578313,-60.896326,95.0,1.14
sana,sana,2026-03-19 16:20:00,COW_007,0.048,39.24,1,82.3,33.76,39.18,0,-34.578313,-60.896324,155.8,1.87
sana,sana,2026-03-19 16:25:00,COW_007,0.0486,38.29,1,78.1,39.66,45.42,0,-34.578313,-60.896324,56.7,0.68
sana,sana,2026-03-19 16:30:00,COW_007,0.0492,39.0,1,72.1,30.41,34.35,0,-34.578313,-60.896324,59.2,0.71
sana,sana,2026-03-19 16:35:00,COW_007,0.0498,38.71,1,82.0,38.11,44.86,0,-34.578312,-60.896324,114.2,1.37
sana,sana,2026-03-19 16:40:00,COW_007,0.0503,38.48,1,56.7,31.4,43.82,0,-34.578313,-60.896325,146.7,1.76
sana,sana,2026-03-19 16:45:00,COW_007,0.0509,39.32,1,81.5,44.62,53.28,0,-34.578313,-60.896325,163.3,1.96
sana,sana,2026-03-19 16:50:00,COW_007,0.0515,38.15,1,68.1,26.27,30.06,0,-34.578313,-60.896324,166.7,2.0
sana,sana,2026-03-19 16:55:00,COW_007,0.0521,38.65,1,66.2,26.28,30.15,0,-34.578314,-60.896323,67.5,0.81
sana,sana,2026-03-19 17:00:00,COW_007,0.0527,38.65,1,75.1,35.89,49.83,0,-34.578314,-60.896323,108.3,1.3
sana,sana,2026-03-19 17:05:00,COW_007,0.0532,38.61,1,68.7,31.71,40.04,0,-34.578314,-60.896323,145.0,1.74
sana,sana,2026-03-19 17:10:00,COW_007,0.0538,39.07,1,73.2,42.08,48.06,0,-34.578314,-60.896323,195.8,2.35
sana,sana,2026-03-19 17:15:00,COW_007,0.0544,38.83,1,75.7,34.0,40.09,0,-34.578314,-60.896325,171.7,2.06
sana,sana,2026-03-19 17:20:00,COW_007,0.055,38.5,1,60.6,36.69,47.11,0,-34.578314,-60.896325,77.5,0.93
sana,sana,2026-03-19 17:25:00,COW_007,0.0556,38.98,1,76.7,40.98,53.19,0,-34.578314,-60.896325,120.8,1.45
sana,sana,2026-03-19 17:30:00,COW_007,0.0561,38.39,1,68.2,30.75,40.54,0,-34.578314,-60.896326,100.8,1.21
sana,sana,2026-03-19 17:35:00,COW_007,0.0567,39.08,1,66.9,36.46,50.89,0,-34.578314,-60.896326,121.7,1.46
sana,sana,2026-03-19 17:40:00,COW_007,0.0573,38.83,1,67.3,36.07,44.91,0,-34.578314,-60.896326,81.7,0.98
sana,sana,2026-03-19 17:45:00,COW_007,0.0579,38.91,1,75.0,35.16,44.99,1,-34.578314,-60.896326,87.5,1.05
sana,sana,2026-03-19 17:50:00,COW_007,0.0584,38.76,1,68.0,32.44,38.36,0,-34.578313,-60.896325,90.8,1.09
sana,sana,2026-03-19 17:55:00,COW_007,0.059,38.53,1,65.8,39.61,50.98,0,-34.578312,-60.896325,124.2,1.49
sana,sana,2026-03-19 18:00:00,COW_007,0.0596,38.61,1,76.5,30.0,34.66,0,-34.578312,-60.896325,92.5,1.11
sana,sana,2026-03-19 18:05:00,COW_007,0.0602,39.15,1,70.8,27.36,32.7,0,-34.578311,-60.896325,106.7,1.28
sana,sana,2026-03-19 18:10:00,COW_007,0.0608,39.22,1,63.4,24.63,32.37,0,-34.578311,-60.896326,135.0,1.62
sana,sana,2026-03-19 18:15:00,COW_007,0.0613,39.33,1,72.3,29.89,40.86,0,-34.578311,-60.896326,198.3,2.38
sana,sana,2026-03-19 18:20:00,COW_007,0.0619,38.38,0,69.6,36.7,47.84,0,-34.57831,-60.896326,103.3,1.24
sana,sana,2026-03-19 18:25:00,COW_007,0.0625,38.63,1,68.6,43.15,56.63,0,-34.57831,-60.896327,78.3,0.94
sana,sana,2026-03-19 18:30:00,COW_007,0.0631,38.44,1,68.2,38.0,47.85,1,-34.57831,-60.896326,92.5,1.11
sana,sana,2026-03-19 18:35:00,COW_007,0.0637,38.78,1,63.3,29.48,35.04,0,-34.578311,-60.896326,75.8,0.91
sana,sana,2026-03-19 18:40:00,COW_007,0.0642,37.77,0,63.4,43.15,59.73,0,-34.57831,-60.896326,49.2,0.59
sana,sana,2026-03-19 18:45:00,COW_007,0.0648,39.04,1,76.8,32.98,43.81,0,-34.578311,-60.896326,36.7,0.44
sana,sana,2026-03-19 18:50:00,COW_007,0.0654,39.22,1,80.2,32.34,37.32,0,-34.578311,-60.896326,148.3,1.78
sana,sana,2026-03-19 18:55:00,COW_007,0.066,38.89,1,62.2,37.74,51.03,0,-34.578311,-60.896326,86.7,1.04
sana,sana,2026-03-19 19:00:00,COW_007,0.0666,38.13,0,67.8,32.66,43.24,0,-34.578311,-60.896326,113.3,1.36
sana,sana,2026-03-19 19:05:00,COW_007,0.0671,38.98,1,68.9,37.22,47.11,1,-34.57831,-60.896326,162.5,1.95
sana,sana,2026-03-19 19:10:00,COW_007,0.0677,38.58,1,66.4,35.65,46.9,0,-34.57831,-60.896326,51.7,0.62
sana,sana,2026-03-19 19:15:00,COW_007,0.0683,38.45,1,72.5,29.05,33.74,0,-34.57831,-60.896326,65.8,0.79
sana,sana,2026-03-19 19:20:00,COW_007,0.0689,38.29,1,86.4,38.38,52.28,0,-34.57831,-60.896325,159.2,1.91
sana,sana,2026-03-19 19:25:00,COW_007,0.0694,39.23,1,76.1,28.35,36.2,0,-34.57831,-60.896324,95.8,1.15
sana,sana,2026-03-19 19:30:00,COW_007,0.07,38.51,1,60.9,36.98,40.88,0,-34.57831,-60.896325,45.0,0.54
sana,sana,2026-03-19 19:35:00,COW_007,0.0706,39.6,1,74.6,39.35,52.73,0,-34.57831,-60.896325,31.7,0.38
sana,sana,2026-03-19 19:40:00,COW_007,0.0712,38.21,1,70.4,27.13,37.02,0,-34.57831,-60.896325,122.5,1.47
sana,sana,2026-03-19 19:45:00,COW_007,0.0718,38.52,1,69.1,29.97,42.32,0,-34.57831,-60.896325,55.8,0.67
sana,sana,2026-03-19 19:50:00,COW_007,0.0723,38.57,0,70.9,39.12,44.77,0,-34.57831,-60.896325,0.0,0.0
sana,sana,2026-03-19 19:55:00,COW_007,0.0729,39.16,0,71.0,33.86,47.76,0,-34.57831,-60.896325,49.2,0.59
sana,sana,2026-03-19 20:00:00,COW_007,0.0735,38.56,1,72.4,38.31,44.13,0,-34.57831,-60.896325,92.5,1.11
sana,sana,2026-03-19 20:05:00,COW_007,0.0741,39.39,1,62.8,32.44,42.64,0,-34.57831,-60.896325,74.2,0.89
sana,sana,2026-03-19 20:10:00,COW_007,0.0747,38.67,1,65.9,29.18,34.41,1,-34.57831,-60.896325,0.0,0.0
sana,sana,2026-03-19 20:15:00,COW_007,0.0752,39.03,1,79.8,27.46,38.99,0,-34.57831,-60.896326,49.2,0.59
sana,sana,2026-03-19 20:20:00,COW_007,0.0758,38.61,0,82.6,36.55,48.52,0,-34.57831,-60.896326,110.8,1.33
sana,sana,2026-03-19 20:25:00,COW_007,0.0764,38.07,0,75.3,35.93,40.45,0,-34.578309,-60.896327,163.3,1.96
sana,sana,2026-03-19 20:30:00,COW_007,0.077,38.28,1,69.7,35.26,43.0,0,-34.57831,-60.896326,75.0,0.9
sana,sana,2026-03-19 20:35:00,COW_007,0.0775,38.69,1,66.3,37.93,47.37,0,-34.57831,-60.896326,58.3,0.7
sana,sana,2026-03-19 20:40:00,COW_007,0.0781,38.5,1,69.3,39.13,43.25,0,-34.57831,-60.896327,80.8,0.97
sana,sana,2026-03-19 20:45:00,COW_007,0.0787,38.93,0,67.4,32.61,38.05,1,-34.57831,-60.896327,50.0,0.6
sana,sana,2026-03-19 20:50:00,COW_007,0.0793,38.73,1,71.1,33.23,42.57,0,-34.578308,-60.896327,178.3,2.14
sana,sana,2026-03-19 20:55:00,COW_007,0.0799,38.78,1,57.7,37.38,44.26,0,-34.578308,-60.896327,150.8,1.81
sana,sana,2026-03-19 21:00:00,COW_007,0.0804,39.05,1,71.1,41.24,46.26,0,-34.578308,-60.896327,46.7,0.56
sana,sana,2026-03-19 21:05:00,COW_007,0.081,38.6,1,80.1,35.96,42.08,0,-34.578307,-60.896326,130.0,1.56
sana,sana,2026-03-19 21:10:00,COW_007,0.0816,38.16,1,59.6,29.03,41.35,0,-34.578307,-60.896326,0.0,0.0
sana,sana,2026-03-19 21:15:00,COW_007,0.0822,38.5,1,75.9,32.03,41.7,0,-34.578307,-60.896326,82.5,0.99
sana,sana,2026-03-19 21:20:00,COW_007,0.0828,38.03,1,66.5,31.19,40.41,0,-34.578308,-60.896326,100.8,1.21
sana,sana,2026-03-19 21:25:00,COW_007,0.0833,39.18,1,74.1,44.91,57.05,0,-34.578308,-60.896326,87.5,1.05
sana,sana,2026-03-19 21:30:00,COW_007,0.0839,39.14,1,71.7,33.57,44.73,0,-34.578308,-60.896326,124.2,1.49
sana,sana,2026-03-19 21:35:00,COW_007,0.0845,38.43,0,72.3,32.71,41.72,0,-34.578308,-60.896326,33.3,0.4
sana,sana,2026-03-19 21:40:00,COW_007,0.0851,39.47,0,66.2,26.52,31.55,0,-34.578308,-60.896326,22.5,0.27
sana,sana,2026-03-19 21:45:00,COW_007,0.0856,38.85,1,72.7,38.8,51.96,0,-34.578307,-60.896326,94.2,1.13
sana,sana,2026-03-19 21:50:00,COW_007,0.0862,38.06,0,63.6,29.81,35.63,0,-34.578308,-60.896326,40.8,0.49
sana,sana,2026-03-19 21:55:00,COW_007,0.0868,38.82,1,63.9,34.53,48.42,0,-34.578308,-60.896327,185.0,2.22
sana,sana,2026-03-19 22:00:00,COW_007,0.0874,39.05,0,74.2,41.78,50.06,0,-34.578308,-60.896327,50.8,0.61
sana,sana,2026-03-19 22:05:00,COW_007,0.088,38.22,0,68.5,46.77,56.6,0,-34.578307,-60.896327,127.5,1.53
sana,sana,2026-03-19 22:10:00,COW_007,0.0885,38.1,1,68.3,32.52,45.83,0,-34.578307,-60.896327,40.0,0.48
sana,sana,2026-03-19 22:15:00,COW_007,0.0891,38.68,1,76.5,46.48,63.2,0,-34.578308,-60.896328,120.8,1.45
sana,sana,2026-03-19 22:20:00,COW_007,0.0897,38.86,1,72.7,37.69,44.57,0,-34.578308,-60.896328,111.7,1.34
sana,sana,2026-03-19 22:25:00,COW_007,0.0903,38.19,1,76.8,40.66,48.58,0,-34.578308,-60.896328,29.2,0.35
sana,sana,2026-03-19 22:30:00,COW_007,0.0909,38.61,1,79.9,36.38,40.37,0,-34.578308,-60.896328,0.0,0.0
sana,sana,2026-03-19 22:35:00,COW_007,0.0914,38.43,1,64.0,31.07,42.05,0,-34.578308,-60.896328,5.0,0.06
sana,sana,2026-03-19 22:40:00,COW_007,0.092,38.85,0,73.8,31.96,37.83,0,-34.578308,-60.896328,29.2,0.35
sana,sana,2026-03-19 22:45:00,COW_007,0.0926,38.38,1,68.5,31.15,37.79,0,-34.578307,-60.896328,118.3,1.42
sana,sana,2026-03-19 22:50:00,COW_007,0.0932,38.61,1,65.3,31.93,38.24,0,-34.578308,-60.896328,40.0,0.48
sana,sana,2026-03-19 22:55:00,COW_007,0.0938,38.92,1,70.3,34.46,41.23,1,-34.578308,-60.896328,53.3,0.64
sana,sana,2026-03-19 23:00:00,COW_007,0.0943,38.94,1,64.5,25.37,35.33,0,-34.578308,-60.896328,39.2,0.47
sana,sana,2026-03-19 23:05:00,COW_007,0.0949,38.63,0,67.8,40.33,48.23,0,-34.578308,-60.896328,45.0,0.54
sana,sana,2026-03-19 23:10:00,COW_007,0.0955,39.06,1,75.7,32.66,40.17,0,-34.578308,-60.896328,28.3,0.34
sana,sana,2026-03-19 23:15:00,COW_007,0.0961,39.03,1,69.2,33.38,46.26,0,-34.578308,-60.896328,20.8,0.25
sana,sana,2026-03-19 23:20:00,COW_007,0.0966,39.0,0,63.5,35.9,41.41,0,-34.578308,-60.896328,0.0,0.0
sana,sana,2026-03-19 23:25:00,COW_007,0.0972,38.7,0,76.2,31.4,38.27,1,-34.578308,-60.896328,70.8,0.85
sana,sana,2026-03-19 23:30:00,COW_007,0.0978,38.55,0,71.7,40.48,49.06,0,-34.578309,-60.896328,129.2,1.55
sana,sana,2026-03-19 23:35:00,COW_007,0.0984,38.9,1,69.5,37.03,51.3,0,-34.578309,-60.896328,38.3,0.46
sana,sana,2026-03-19 23:40:00,COW_007,0.099,38.72,1,77.8,39.91,50.27,0,-34.578309,-60.896329,60.8,0.73
sana,sana,2026-03-19 23:45:00,COW_007,0.0995,38.75,1,71.4,41.92,52.08,0,-34.57831,-60.896329,75.8,0.91
sana,sana,2026-03-19 23:50:00,COW_007,0.1001,38.54,0,74.0,30.37,34.82,0,-34.57831,-60.896329,29.2,0.35
sana,sana,2026-03-19 23:55:00,COW_007,0.1007,38.08,1,65.7,42.81,55.22,0,-34.57831,-60.896329,116.7,1.4
sana,sana,2026-03-20 00:00:00,COW_007,0.1013,38.41,0,72.2,29.04,42.01,0,-34.578311,-60.896329,88.3,1.06
sana,sana,2026-03-20 00:05:00,COW_007,0.1019,38.66,1,72.8,34.41,47.81,0,-34.57831,-60.896329,41.7,0.5
sana,sana,2026-03-20 00:10:00,COW_007,0.1024,38.77,0,59.2,36.97,44.81,0,-34.578311,-60.896329,65.0,0.78
sana,sana,2026-03-20 00:15:00,COW_007,0.103,39.14,0,62.0,36.98,46.34,0,-34.578311,-60.89633,75.0,0.9
sana,sana,2026-03-20 00:20:00,COW_007,0.1036,38.44,0,71.3,31.93,46.27,0,-34.57831,-60.89633,85.8,1.03
sana,sana,2026-03-20 00:25:00,COW_007,0.1042,38.15,1,83.9,42.58,48.75,0,-34.57831,-60.89633,81.7,0.98
sana,sana,2026-03-20 00:30:00,COW_007,0.1047,38.28,0,65.4,28.37,40.0,0,-34.57831,-60.89633,86.7,1.04
sana,sana,2026-03-20 00:35:00,COW_007,0.1053,39.08,1,69.6,16.76,21.42,0,-34.57831,-60.89633,5.0,0.06
sana,sana,2026-03-20 00:40:00,COW_007,0.1059,38.47,0,66.8,37.37,49.53,0,-34.57831,-60.896331,27.5,0.33
sana,sana,2026-03-20 00:45:00,COW_007,0.1065,38.69,0,64.2,38.36,52.36,0,-34.57831,-60.896331,0.0,0.0
sana,sana,2026-03-20 00:50:00,COW_007,0.1071,38.03,0,70.0,24.32,31.33,0,-34.57831,-60.89633,20.8,0.25
sana,sana,2026-03-20 00:55:00,COW_007,0.1076,38.2,1,65.3,34.24,43.73,0,-34.57831,-60.89633,0.0,0.0
sana,sana,2026-03-20 01:00:00,COW_007,0.1082,38.89,1,70.1,36.03,40.56,1,-34.57831,-60.896331,120.0,1.44
sana,sana,2026-03-20 01:05:00,COW_007,0.1088,38.34,1,73.2,32.01,42.88,0,-34.57831,-60.896331,45.8,0.55
sana,sana,2026-03-20 01:10:00,COW_007,0.1094,38.92,1,76.0,29.4,35.14,0,-34.57831,-60.896331,15.0,0.18
sana,sana,2026-03-20 01:15:00,COW_007,0.11,38.82,1,73.9,35.3,39.32,1,-34.57831,-60.896331,20.8,0.25
sana,sana,2026-03-20 01:20:00,COW_007,0.1105,39.13,1,70.6,28.2,34.15,0,-34.57831,-60.896331,131.7,1.58
sana,sana,2026-03-20 01:25:00,COW_007,0.1111,38.76,1,60.5,30.64,33.78,0,-34.57831,-60.896331,0.0,0.0
sana,sana,2026-03-20 01:30:00,COW_007,0.1117,38.46,1,57.4,34.37,41.38,0,-34.57831,-60.896331,31.7,0.38
sana,sana,2026-03-20 01:35:00,COW_007,0.1123,38.6,0,66.6,34.47,40.52,0,-34.578309,-60.896331,55.0,0.66
sana,sana,2026-03-20 01:40:00,COW_007,0.1128,38.95,1,75.0,26.72,32.65,1,-34.578309,-60.896331,101.7,1.22
sana,sana,2026-03-20 01:45:00,COW_007,0.1134,39.21,0,84.9,32.9,39.89,0,-34.578309,-60.896332,110.8,1.33
sana,sana,2026-03-20 01:50:00,COW_007,0.114,39.24,1,65.3,25.17,33.47,0,-34.578308,-60.896333,124.2,1.49
sana,sana,2026-03-20 01:55:00,COW_007,0.1146,38.77,0,66.2,39.37,45.0,0,-34.578308,-60.896333,0.0,0.0
sana,sana,2026-03-20 02:00:00,COW_007,0.1152,38.44,1,73.7,38.98,51.96,0,-34.578308,-60.896332,75.0,0.9
