label,label_animal,timestamp,collar_id,progresion,temperatura_corporal_prom,hubo_rumia,frec_cardiaca_prom,rmssd,sdnn,hubo_vocalizacion,latitud,longitud,metros_recorridos,velocidad_movimiento_prom
clinica,clinica,2026-03-19 10:45:00,COW_017,0.0093,38.71,0,71.2,35.13,50.55,0,-34.578619,-60.9579,64.2,0.77
clinica,clinica,2026-03-19 10:50:00,COW_017,0.0098,38.54,1,73.7,43.56,56.81,1,-34.578618,-60.957901,80.8,0.97
clinica,clinica,2026-03-19 10:55:00,COW_017,0.0104,38.83,0,58.6,42.74,55.76,0,-34.578618,-60.957901,22.5,0.27
clinica,clinica,2026-03-19 11:00:00,COW_017,0.011,39.56,1,73.4,32.51,41.38,0,-34.578618,-60.957901,6.7,0.08
clinica,clinica,2026-03-19 11:05:00,COW_017,0.0116,38.4,1,63.1,45.49,65.52,0,-34.578618,-60.957901,10.8,0.13
clinica,clinica,2026-03-19 11:10:00,COW_017,0.0122,39.08,1,58.6,46.02,51.16,0,-34.578618,-60.957901,0.0,0.0
clinica,clinica,2026-03-19 11:15:00,COW_017,0.0127,39.25,1,67.2,40.93,54.01,0,-34.578618,-60.957901,10.0,0.12
clinica,clinica,2026-03-19 11:20:00,COW_017,0.0133,38.36,0,65.5,49.65,71.62,0,-34.578619,-60.9579,102.5,1.23
clinica,clinica,2026-03-19 11:25:00,COW_017,0.0139,38.96,1,70.4,45.33,63.88,0,-34.578619,-60.9579,26.7,0.32
clinica,clinica,2026-03-19 11:30:00,COW_017,0.0145,38.62,1,63.3,43.43,58.57,0,-34.578619,-60.9579,100.8,1.21
clinica,clinica,2026-03-19 11:35:00,COW_017,0.015,38.36,1,69.0,35.41,44.81,0,-34.578619,-60.9579,0.0,0.0
clinica,clinica,2026-03-19 11:40:00,COW_017,0.0156,39.88,1,66.8,41.99,53.16,0,-34.578619,-60.957899,55.0,0.66
clinica,clinica,2026-03-19 11:45:00,COW_017,0.0162,38.39,1,52.3,37.46,45.34,1,-34.578619,-60.957899,89.2,1.07
clinica,clinica,2026-03-19 11:50:00,COW_017,0.0168,38.29,1,76.7,36.43,47.41,0,-34.578619,-60.957899,0.0,0.0
clinica,clinica,2026-03-19 11:55:00,COW_017,0.0174,38.45,1,72.0,47.03,55.88,0,-34.578619,-60.957899,0.0,0.0
clinica,clinica,2026-03-19 12:00:00,COW_017,0.0179,38.57,1,60.3,43.73,52.77,0,-34.578618,-60.957899,72.5,0.87
clinica,clinica,2026-03-19 12:05:00,COW_017,0.0185,38.53,1,64.7,38.11,50.87,0,-34.578618,-60.957899,84.2,1.01
clinica,clinica,2026-03-19 12:10:00,COW_017,0.0191,38.53,1,67.2,37.67,49.91,0,-34.578618,-60.957899,3.3,0.04
clinica,clinica,2026-03-19 12:15:00,COW_017,0.0197,38.42,1,74.7,40.74,49.9,0,-34.578618,-60.957899,0.0,0.0
clinica,clinica,2026-03-19 12:20:00,COW_017,0.0203,38.64,1,66.5,34.95,40.67,0,-34.578618,-60.957899,93.3,1.12
clinica,clinica,2026-03-19 12:25:00,COW_017,0.0208,39.05,1,72.2,34.41,40.75,0,-34.578618,-60.957899,71.7,0.86
clinica,clinica,2026-03-19 12:30:00,COW_017,0.0214,38.6,1,59.4,43.4,54.05,0,-34.578617,-60.957899,133.3,1.6
clinica,clinica,2026-03-19 12:35:00,COW_017,0.022,38.88,1,71.0,45.53,53.39,0,-34.578618,-60.957899,70.8,0.85
clinica,clinica,2026-03-19 12:40:00,COW_017,0.0226,38.14,1,57.3,38.01,42.58,1,-34.578618,-60.957899,0.0,0.0
clinica,clinica,2026-03-19 12:45:00,COW_017,0.0231,39.26,1,58.8,41.43,47.18,0,-34.578618,-60.957899,11.7,0.14
clinica,clinica,2026-03-19 12:50:00,COW_017,0.0237,39.07,1,70.4,43.58,56.35,0,-34.578618,-60.957899,30.0,0.36
clinica,clinica,2026-03-19 12:55:00,COW_017,0.0243,37.79,1,66.0,39.6,45.98,1,-34.578617,-60.957899,117.5,1.41
clinica,clinica,2026-03-19 13:00:00,COW_017,0.0249,38.41,1,57.0,38.27,52.8,0,-34.578617,-60.957899,84.2,1.01
clinica,clinica,2026-03-19 13:05:00,COW_017,0.0255,39.09,1,79.1,35.96,44.7,0,-34.578618,-60.957899,112.5,1.35
clinica,clinica,2026-03-19 13:10:00,COW_017,0.026,38.35,0,55.1,30.09,42.0,0,-34.578618,-60.957899,37.5,0.45
clinica,clinica,2026-03-19 13:15:00,COW_017,0.0266,39.14,1,58.3,36.31,47.92,0,-34.578619,-60.9579,135.0,1.62
clinica,clinica,2026-03-19 13:20:00,COW_017,0.0272,37.83,0,75.3,39.44,48.17,1,-34.578619,-60.9579,108.3,1.3
clinica,clinica,2026-03-19 13:25:00,COW_017,0.0278,38.53,1,75.0,41.42,52.59,0,-34.578619,-60.957899,24.2,0.29
clinica,clinica,2026-03-19 13:30:00,COW_017,0.0284,38.83,1,55.0,39.16,48.02,0,-34.578619,-60.957899,19.2,0.23
clinica,clinica,2026-03-19 13:35:00,COW_017,0.0289,38.71,1,57.4,45.97,61.36,0,-34.578619,-60.957899,95.8,1.15
clinica,clinica,2026-03-19 13:40:00,COW_017,0.0295,39.01,1,59.3,40.37,52.95,0,-34.578619,-60.957899,0.0,0.0
clinica,clinica,2026-03-19 13:45:00,COW_017,0.0301,,1,61.9,42.83,57.09,0,-34.578619,-60.9579,71.7,0.86
clinica,clinica,2026-03-19 13:50:00,COW_017,0.0307,38.38,1,66.9,32.56,44.96,0,-34.578619,-60.9579,0.0,0.0
clinica,clinica,2026-03-19 13:55:00,COW_017,0.0312,38.24,0,58.7,45.67,50.77,0,-34.578618,-60.957899,60.8,0.73
clinica,clinica,2026-03-19 14:00:00,COW_017,0.0318,38.98,1,74.2,35.06,39.23,0,-34.578618,-60.957899,0.0,0.0
clinica,clinica,2026-03-19 14:05:00,COW_017,0.0324,38.11,1,66.3,39.38,52.85,0,-34.578618,-60.957899,37.5,0.45
clinica,clinica,2026-03-19 14:10:00,COW_017,0.033,39.19,0,69.3,45.33,64.71,0,-34.578619,-60.957899,21.7,0.26
clinica,clinica,2026-03-19 14:15:00,COW_017,0.0336,39.22,1,50.3,32.8,40.0,0,-34.578618,-60.957899,36.7,0.44
clinica,clinica,2026-03-19 14:20:00,COW_017,0.0341,38.11,1,54.9,46.63,54.88,0,-34.578618,-60.957899,15.0,0.18
clinica,clinica,2026-03-19 14:25:00,COW_017,0.0347,38.38,1,67.5,43.67,54.79,0,-34.578618,-60.957899,36.7,0.44
clinica,clinica,2026-03-19 14:30:00,COW_017,0.0353,38.22,1,67.6,31.18,44.06,0,-34.578618,-60.957899,0.0,0.0
clinica,clinica,2026-03-19 14:35:00,COW_017,0.0359,38.81,1,73.4,35.21,39.7,0,-34.578619,-60.9579,83.3,1.0
clinica,clinica,2026-03-19 14:40:00,COW_017,0.0365,39.12,1,71.5,31.97,43.78,1,-34.578619,-60.957899,57.5,0.69
clinica,clinica,2026-03-19 14:45:00,COW_017,0.037,39.33,1,62.3,44.16,52.59,0,-34.578619,-60.957899,84.2,1.01
clinica,clinica,2026-03-19 14:50:00,COW_017,0.0376,38.76,1,63.3,38.53,53.98,1,-34.578619,-60.957899,20.0,0.24
clinica,clinica,2026-03-19 14:55:00,COW_017,0.0382,38.07,0,80.2,41.09,49.49,0,-34.578619,-60.957899,66.7,0.8
clinica,clinica,2026-03-19 15:00:00,COW_017,0.0388,39.3,0,67.6,41.8,55.89,0,-34.578619,-60.957899,185.0,2.22
clinica,clinica,2026-03-19 15:05:00,COW_017,0.0394,38.63,1,46.1,39.8,46.44,0,-34.57862,-60.957899,103.3,1.24
clinica,clinica,2026-03-19 15:10:00,COW_017,0.0399,38.59,1,64.8,30.05,40.3,0,-34.57862,-60.957899,32.5,0.39
clinica,clinica,2026-03-19 15:15:00,COW_017,0.0405,38.89,1,66.2,36.44,44.54,0,-34.57862,-60.957899,85.0,1.02
clinica,clinica,2026-03-19 15:20:00,COW_017,0.0411,38.21,1,76.8,39.09,52.53,0,-34.57862,-60.957899,121.7,1.46
clinica,clinica,2026-03-19 15:25:00,COW_017,0.0417,38.4,1,75.1,37.93,48.12,0,-34.578621,-60.957899,23.3,0.28
clinica,clinica,2026-03-19 15:30:00,COW_017,0.0422,38.74,1,66.9,34.4,48.87,0,-34.578621,-60.957899,35.8,0.43
clinica,clinica,2026-03-19 15:35:00,COW_017,0.0428,39.46,0,73.0,40.24,45.59,0,-34.57862,-60.957899,63.3,0.76
clinica,clinica,2026-03-19 15:40:00,COW_017,0.0434,37.61,1,69.5,42.43,53.62,0,-34.57862,-60.957898,149.2,1.79
clinica,clinica,2026-03-19 15:45:00,COW_017,0.044,38.88,1,66.4,38.05,46.52,0,-34.57862,-60.957898,12.5,0.15
clinica,clinica,2026-03-19 15:50:00,COW_017,0.0446,38.04,1,78.0,43.92,61.05,0,-34.578619,-60.957898,74.2,0.89
clinica,clinica,2026-03-19 15:55:00,COW_017,0.0451,39.28,1,69.5,42.02,50.85,0,-34.578619,-60.957898,23.3,0.28
clinica,clinica,2026-03-19 16:00:00,COW_017,0.0457,37.98,1,69.8,36.12,51.36,0,-34.578619,-60.957897,100.8,1.21
clinica,clinica,2026-03-19 16:05:00,COW_017,0.0463,38.79,1,65.9,38.14,54.95,0,-34.578618,-60.957897,28.3,0.34
clinica,clinica,2026-03-19 16:10:00,COW_017,0.0469,38.7,1,62.6,31.04,42.15,0,-34.578618,-60.957897,97.5,1.17
clinica,clinica,2026-03-19 16:15:00,COW_017,0.0475,39.07,1,59.2,39.32,44.56,0,-34.578618,-60.957897,103.3,1.24
clinica,clinica,2026-03-19 16:20:00,COW_017,0.048,38.55,1,69.9,35.35,40.11,0,-34.578618,-60.957897,67.5,0.81
clinica,clinica,2026-03-19 16:25:00,COW_017,0.0486,38.95,1,74.9,40.67,45.0,0,-34.578618,-60.957897,6.7,0.08
clinica,clinica,2026-03-19 16:30:00,COW_017,0.0492,38.61,1,65.8,30.63,37.61,0,-34.578618,-60.957898,134.2,1.61
clinica,clinica,2026-03-19 16:35:00,COW_017,0.0498,39.12,1,79.0,46.68,59.52,0,-34.578618,-60.957898,137.5,1.65
clinica,clinica,2026-03-19 16:40:00,COW_017,0.0503,38.62,1,63.4,41.6,54.74,0,-34.578618,-60.957897,82.5,0.99
clinica,clinica,2026-03-19 16:45:00,COW_017,0.0509,38.92,1,70.2,42.18,54.7,0,-34.578618,-60.957897,0.0,0.0
clinica,clinica,2026-03-19 16:50:00,COW_017,0.0515,38.61,1,59.0,29.43,32.51,0,-34.578618,-60.957897,58.3,0.7
clinica,clinica,2026-03-19 16:55:00,COW_017,0.0521,38.74,1,58.4,30.72,43.7,0,-34.578618,-60.957897,111.7,1.34
clinica,clinica,2026-03-19 17:00:00,COW_017,0.0527,38.7,1,66.3,42.16,55.9,0,-34.578618,-60.957896,24.2,0.29
clinica,clinica,2026-03-19 17:05:00,COW_017,0.0532,38.26,1,61.3,37.47,50.03,0,-34.578618,-60.957896,49.2,0.59
clinica,clinica,2026-03-19 17:10:00,COW_017,0.0538,38.42,1,69.8,34.65,41.69,0,-34.578618,-60.957897,87.5,1.05
clinica,clinica,2026-03-19 17:15:00,COW_017,0.0544,38.98,1,63.8,35.82,40.86,0,-34.578618,-60.957897,103.3,1.24
clinica,clinica,2026-03-19 17:20:00,COW_017,0.055,38.75,1,70.7,31.97,37.9,0,-34.578618,-60.957897,17.5,0.21
clinica,clinica,2026-03-19 17:25:00,COW_017,0.0556,38.57,1,76.9,48.58,67.1,0,-34.578618,-60.957897,34.2,0.41
clinica,clinica,2026-03-19 17:30:00,COW_017,0.0561,38.16,1,63.3,30.54,43.25,0,-34.578618,-60.957897,36.7,0.44
clinica,clinica,2026-03-19 17:35:00,COW_017,0.0567,38.0,1,72.1,31.77,36.36,0,-34.578618,-60.957898,141.7,1.7
clinica,clinica,2026-03-19 17:40:00,COW_017,0.0573,38.57,1,72.8,44.67,58.66,0,-34.578618,-60.957898,0.0,0.0
clinica,clinica,2026-03-19 17:45:00,COW_017,0.0579,38.17,1,72.1,35.93,41.65,1,-34.578618,-60.957898,0.0,0.0
clinica,clinica,2026-03-19 17:50:00,COW_017,0.0584,38.78,1,58.7,46.33,55.77,0,-34.578618,-60.957898,38.3,0.46
clinica,clinica,2026-03-19 17:55:00,COW_017,0.059,38.7,1,65.6,41.76,51.89,0,-34.578618,-60.957899,113.3,1.36
clinica,clinica,2026-03-19 18:00:00,COW_017,0.0596,38.72,1,70.3,38.97,56.39,0,-34.578618,-60.957899,65.8,0.79
clinica,clinica,2026-03-19 18:05:00,COW_017,0.0602,38.82,1,65.5,43.87,48.33,0,-34.578619,-60.957898,132.5,1.59
clinica,clinica,2026-03-19 18:10:00,COW_017,0.0608,38.41,1,74.3,32.5,36.7,0,-34.578619,-60.957898,110.8,1.33
clinica,clinica,2026-03-19 18:15:00,COW_017,0.0613,38.37,1,62.8,37.12,50.84,1,-34.578618,-60.957898,88.3,1.06
clinica,clinica,2026-03-19 18:20:00,COW_017,0.0619,38.6,1,53.6,37.35,51.14,0,-34.578619,-60.957897,128.3,1.54
clinica,clinica,2026-03-19 18:25:00,COW_017,0.0625,38.88,1,63.2,41.56,54.7,0,-34.578619,-60.957897,0.0,0.0
clinica,clinica,2026-03-19 18:30:00,COW_017,0.0631,38.68,1,58.7,39.11,54.58,0,-34.578619,-60.957897,116.7,1.4
clinica,clinica,2026-03-19 18:35:00,COW_017,0.0637,39.17,1,63.3,33.14,37.33,0,-34.578619,-60.957897,0.0,0.0
clinica,clinica,2026-03-19 18:40:00,COW_017,0.0642,38.89,1,61.2,39.31,49.42,0,-34.578619,-60.957898,115.8,1.39
clinica,clinica,2026-03-19 18:45:00,COW_017,0.0648,38.27,1,74.0,27.31,30.42,0,-34.578618,-60.957898,115.0,1.38
clinica,clinica,2026-03-19 18:50:00,COW_017,0.0654,38.61,1,57.1,47.39,54.28,0,-34.578618,-60.957898,113.3,1.36
clinica,clinica,2026-03-19 18:55:00,COW_017,0.066,38.99,0,63.2,45.37,63.68,0,-34.578618,-60.957898,0.0,0.0
clinica,clinica,2026-03-19 19:00:00,COW_017,0.0666,38.37,1,65.8,42.23,54.08,0,-34.578618,-60.957898,76.7,0.92
clinica,clinica,2026-03-19 19:05:00,COW_017,0.0671,39.06,1,62.8,35.09,39.11,0,-34.578618,-60.957898,112.5,1.35
clinica,clinica,2026-03-19 19:10:00,COW_017,0.0677,38.49,1,61.7,37.77,49.38,0,-34.578618,-60.957898,61.7,0.74
clinica,clinica,2026-03-19 19:15:00,COW_017,0.0683,38.51,0,63.1,37.96,52.48,0,-34.578618,-60.957897,63.3,0.76
clinica,clinica,2026-03-19 19:20:00,COW_017,0.0689,38.54,1,61.0,48.97,65.97,0,-34.578618,-60.957898,52.5,0.63
clinica,clinica,2026-03-19 19:25:00,COW_017,0.0694,38.34,1,66.4,47.27,60.22,1,-34.578618,-60.957898,22.5,0.27
clinica,clinica,2026-03-19 19:30:00,COW_017,0.07,38.88,1,70.6,32.34,39.16,0,-34.578618,-60.957898,27.5,0.33
clinica,clinica,2026-03-19 19:35:00,COW_017,0.0706,38.75,1,66.8,41.35,47.93,0,-34.578618,-60.957898,59.2,0.71
clinica,clinica,2026-03-19 19:40:00,COW_017,0.0712,39.39,0,57.4,30.77,36.38,0,-34.578618,-60.957897,79.2,0.95
clinica,clinica,2026-03-19 19:45:00,COW_017,0.0718,38.65,1,66.4,42.05,54.53,0,-34.578618,-60.957897,3.3,0.04
clinica,clinica,2026-03-19 19:50:00,COW_017,0.0723,39.35,1,54.5,33.79,41.22,0,-34.578618,-60.957898,130.0,1.56
clinica,clinica,2026-03-19 19:55:00,COW_017,0.0729,38.82,1,53.2,34.13,43.14,0,-34.578618,-60.957898,32.5,0.39
clinica,clinica,2026-03-19 20:00:00,COW_017,0.0735,38.36,1,53.7,41.89,47.59,0,-34.578618,-60.957898,69.2,0.83
clinica,clinica,2026-03-19 20:05:00,COW_017,0.0741,38.29,0,74.7,30.64,38.86,0,-34.578618,-60.957898,7.5,0.09
clinica,clinica,2026-03-19 20:10:00,COW_017,0.0747,38.52,0,63.4,33.13,37.47,0,-34.578619,-60.957898,105.0,1.26
clinica,clinica,2026-03-19 20:15:00,COW_017,0.0752,38.75,1,66.1,45.71,63.52,0,-34.578618,-60.957897,144.2,1.73
clinica,clinica,2026-03-19 20:20:00,COW_017,0.0758,39.04,0,66.3,30.49,33.78,0,-34.578618,-60.957897,65.8,0.79
clinica,clinica,2026-03-19 20:25:00,COW_017,0.0764,38.46,1,67.0,28.35,35.28,0,-34.578618,-60.957896,152.5,1.83
clinica,clinica,2026-03-19 20:30:00,COW_017,0.077,38.61,0,71.6,35.29,50.74,0,-34.578619,-60.957896,68.3,0.82
clinica,clinica,2026-03-19 20:35:00,COW_017,0.0775,38.21,0,67.1,46.31,61.34,1,-34.578619,-60.957895,100.0,1.2
clinica,clinica,2026-03-19 20:40:00,COW_017,0.0781,39.27,1,44.0,36.46,42.16,0,-34.578619,-60.957895,6.7,0.08
clinica,clinica,2026-03-19 20:45:00,COW_017,0.0787,38.98,1,70.3,33.86,39.2,0,-34.578619,-60.957895,25.0,0.3
clinica,clinica,2026-03-19 20:50:00,COW_017,0.0793,38.44,0,67.2,46.15,63.51,0,-34.578619,-60.957895,36.7,0.44
clinica,clinica,2026-03-19 20:55:00,COW_017,0.0799,38.86,0,69.1,33.0,43.19,0,-34.578619,-60.957895,0.0,0.0
clinica,clinica,2026-03-19 21:00:00,COW_017,0.0804,39.17,1,62.9,28.93,33.96,0,-34.578619,-60.957895,1.7,0.02
clinica,clinica,2026-03-19 21:05:00,COW_017,0.081,38.35,1,76.3,37.99,52.16,0,-34.578618,-60.957895,113.3,1.36
clinica,clinica,2026-03-19 21:10:00,COW_017,0.0816,39.23,1,64.6,45.31,57.57,0,-34.578618,-60.957896,132.5,1.59
clinica,clinica,2026-03-19 21:15:00,COW_017,0.0822,38.63,1,62.3,26.0,30.59,0,-34.578618,-60.957896,0.0,0.0
clinica,clinica,2026-03-19 21:20:00,COW_017,0.0828,38.61,1,74.6,32.7,40.65,1,-34.578618,-60.957896,35.0,0.42
clinica,clinica,2026-03-19 21:25:00,COW_017,0.0833,38.12,1,66.8,38.38,53.29,1,-34.578617,-60.957895,98.3,1.18
clinica,clinica,2026-03-19 21:30:00,COW_017,0.0839,38.59,1,62.4,41.32,55.47,0,-34.578618,-60.957895,65.8,0.79
clinica,clinica,2026-03-19 21:35:00,COW_017,0.0845,38.41,1,60.8,42.94,58.23,0,-34.578618,-60.957895,85.8,1.03
clinica,clinica,2026-03-19 21:40:00,COW_017,0.0851,38.91,1,76.1,46.3,56.59,0,-34.578618,-60.957895,25.8,0.31
clinica,clinica,2026-03-19 21:45:00,COW_017,0.0856,38.33,0,80.7,43.33,48.5,0,-34.578618,-60.957895,0.0,0.0
clinica,clinica,2026-03-19 21:50:00,COW_017,0.0862,38.48,1,66.6,45.69,59.76,0,-34.578618,-60.957894,69.2,0.83
clinica,clinica,2026-03-19 21:55:00,COW_017,0.0868,38.27,1,54.1,50.09,57.26,0,-34.578618,-60.957894,55.0,0.66
clinica,clinica,2026-03-19 22:00:00,COW_017,0.0874,38.87,1,58.2,41.6,57.32,0,-34.578618,-60.957894,0.0,0.0
clinica,clinica,2026-03-19 22:05:00,COW_017,0.088,38.75,1,74.6,40.41,45.03,0,-34.578618,-60.957894,41.7,0.5
clinica,clinica,2026-03-19 22:10:00,COW_017,0.0885,38.28,1,79.3,41.04,49.12,1,-34.578618,-60.957894,35.8,0.43
clinica,clinica,2026-03-19 22:15:00,COW_017,0.0891,38.78,1,48.1,43.9,48.4,0,-34.578618,-60.957894,1.7,0.02
clinica,clinica,2026-03-19 22:20:00,COW_017,0.0897,38.99,1,60.9,38.47,46.95,0,-34.578618,-60.957894,85.0,1.02
clinica,clinica,2026-03-19 22:25:00,COW_017,0.0903,39.21,1,65.3,38.78,51.49,0,-34.578618,-60.957894,80.8,0.97
clinica,clinica,2026-03-19 22:30:00,COW_017,0.0909,39.08,0,65.5,32.24,36.36,0,-34.578618,-60.957894,0.0,0.0
clinica,clinica,2026-03-19 22:35:00,COW_017,0.0914,38.84,0,65.9,33.7,46.65,0,-34.578618,-60.957894,32.5,0.39
clinica,clinica,2026-03-19 22:40:00,COW_017,0.092,39.21,1,75.9,30.01,36.37,1,-34.578617,-60.957895,83.3,1.0
clinica,clinica,2026-03-19 22:45:00,COW_017,0.0926,38.11,1,61.1,35.44,46.61,0,-34.578617,-60.957895,80.0,0.96
clinica,clinica,2026-03-19 22:50:00,COW_017,0.0932,39.18,1,69.1,33.98,39.8,0,-34.578617,-60.957895,53.3,0.64
clinica,clinica,2026-03-19 22:55:00,COW_017,0.0938,38.86,1,63.6,33.28,39.37,0,-34.578617,-60.957895,59.2,0.71
clinica,clinica,2026-03-19 23:00:00,COW_017,0.0943,38.67,1,64.9,33.57,43.25,0,-34.578617,-60.957895,0.0,0.0
clinica,clinica,2026-03-19 23:05:00,COW_017,0.0949,39.11,1,74.7,37.96,54.63,0,-34.578617,-60.957895,16.7,0.2
clinica,clinica,2026-03-19 23:10:00,COW_017,0.0955,38.64,1,69.4,38.05,41.86,0,-34.578617,-60.957895,65.8,0.79
clinica,clinica,2026-03-19 23:15:00,COW_017,0.0961,38.73,1,67.7,38.03,53.03,0,-34.578617,-60.957895,0.0,0.0
clinica,clinica,2026-03-19 23:20:00,COW_017,0.0966,38.14,1,76.6,35.29,43.16,0,-34.578617,-60.957895,11.7,0.14
clinica,clinica,2026-03-19 23:25:00,COW_017,0.0972,38.42,1,76.1,39.91,46.23,0,-34.578616,-60.957895,47.5,0.57
clinica,clinica,2026-03-19 23:30:00,COW_017,0.0978,39.29,1,64.5,38.44,52.24,0,-34.578617,-60.957895,35.8,0.43
clinica,clinica,2026-03-19 23:35:00,COW_017,0.0984,39.29,0,65.1,48.5,57.34,0,-34.578617,-60.957895,33.3,0.4
clinica,clinica,2026-03-19 23:40:00,COW_017,0.099,38.94,0,73.8,32.15,35.39,0,-34.578617,-60.957895,64.2,0.77
clinica,clinica,2026-03-19 23:45:00,COW_017,0.0995,38.91,1,71.9,40.57,55.99,0,-34.578617,-60.957895,51.7,0.62
clinica,clinica,2026-03-19 23:50:00,COW_017,0.1001,39.13,1,61.2,36.69,45.29,1,-34.578617,-60.957895,98.3,1.18
clinica,clinica,2026-03-19 23:55:00,COW_017,0.1007,38.14,1,63.1,40.64,49.7,0,-34.578617,-60.957895,33.3,0.4
clinica,clinica,2026-03-20 00:00:00,COW_017,0.1013,38.26,0,75.3,34.61,40.55,0,-34.578617,-60.957896,77.5,0.93
clinica,clinica,2026-03-20 00:05:00,COW_017,0.1019,38.44,0,79.0,33.7,45.81,0,-34.578617,-60.957896,0.0,0.0
clinica,clinica,2026-03-20 00:10:00,COW_017,0.1024,38.75,1,69.2,37.74,43.14,0,-34.578617,-60.957895,35.8,0.43
clinica,clinica,2026-03-20 00:15:00,COW_017,0.103,39.2,1,81.1,29.05,41.71,0,-34.578617,-60.957895,13.3,0.16
clinica,clinica,2026-03-20 00:20:00,COW_017,0.1036,39.07,1,68.2,37.27,47.54,0,-34.578617,-60.957895,0.0,0.0
clinica,clinica,2026-03-20 00:25:00,COW_017,0.1042,38.21,1,60.5,40.41,57.05,1,-34.578616,-60.957895,26.7,0.32
clinica,clinica,2026-03-20 00:30:00,COW_017,0.1047,38.81,0,65.1,34.12,38.17,0,-34.578617,-60.957895,14.2,0.17
clinica,clinica,2026-03-20 00:35:00,COW_017,0.1053,38.28,1,72.3,42.01,59.02,1,-34.578617,-60.957895,16.7,0.2
clinica,clinica,2026-03-20 00:40:00,COW_017,0.1059,38.65,1,62.0,42.19,49.1,0,-34.578617,-60.957895,0.0,0.0
clinica,clinica,2026-03-20 00:45:00,COW_017,0.1065,38.89,1,76.0,42.54,56.96,0,-34.578617,-60.957895,10.0,0.12
clinica,clinica,2026-03-20 00:50:00,COW_017,0.1071,38.95,1,61.0,40.21,49.28,1,-34.578617,-60.957896,68.3,0.82
clinica,clinica,2026-03-20 00:55:00,COW_017,0.1076,38.18,1,64.8,31.96,42.23,0,-34.578617,-60.957896,0.0,0.0
clinica,clinica,2026-03-20 01:00:00,COW_017,0.1082,38.7,1,68.1,44.03,50.01,0,-34.578617,-60.957896,0.0,0.0
clinica,clinica,2026-03-20 01:05:00,COW_017,0.1088,38.55,0,66.4,48.99,56.62,0,-34.578617,-60.957896,30.0,0.36
clinica,clinica,2026-03-20 01:10:00,COW_017,0.1094,38.73,1,72.0,47.34,52.3,0,-34.578617,-60.957896,2.5,0.03
clinica,clinica,2026-03-20 01:15:00,COW_017,0.11,38.83,0,75.1,38.73,42.82,0,-34.578617,-60.957896,31.7,0.38
clinica,clinica,2026-03-20 01:20:00,COW_017,0.1105,38.61,1,66.3,40.89,46.3,1,-34.578617,-60.957896,84.2,1.01
clinica,clinica,2026-03-20 01:25:00,COW_017,0.1111,39.32,0,65.3,38.17,48.38,0,-34.578617,-60.957896,144.2,1.73
clinica,clinica,2026-03-20 01:30:00,COW_017,0.1117,38.3,0,54.7,32.97,36.49,0,-34.578617,-60.957896,0.0,0.0
